x,y
54.91207081219313,-0.0009507368108672096
53.92841702127032,-0.011297644642250568
52.918772641938396,-0.03382406662368288
51.91749493855452,-0.06818417093029483
50.92536728656854,-0.11418415070878975
49.91746713286221,-0.17329473895136016
48.92087695971542,-0.24425223354482628
47.93644362979604,-0.3268471209170437
46.94028406168652,-0.4234291354591325
45.93437299933903,-0.5346651495506374
44.94477744504989,-0.6580502685732639
43.94899121368408,-0.7967875207481766
42.97241631314218,-0.9477566200467876
41.97374618826061,-1.1182599597609044
41.00654359248835,-1.301632812876016
40.02618308527416,-1.5099273245099842
39.04114823043257,-1.745871931012201
38.08641139142806,-2.004809585111185
37.128254798567845,-2.3006796708572836
36.1891694347766,-2.6333835861690997
35.26688177036028,-3.0113520561783016
34.362574252768894,-3.444628019506555
33.48954108593277,-3.939826750959652
32.66061085624122,-4.504257239026993
31.887884874903264,-5.1459710946615695
31.19390087594074,-5.860590799470663
30.582895363306847,-6.654874277522033
30.073756147823335,-7.50570496031189
29.658604750274456,-8.414555485167272
29.334550421504858,-9.365690650886545
29.093700052034,-10.339232148327262
28.924729483948937,-11.311201897343224
28.808881820142588,-12.314174194358298
28.74013652203093,-13.304005488349638
28.70649144430495,-14.306113873538065
28.700035,-15.305495877504587
28.700035,-16.305719216574225
28.700035,-17.30004082688713
28.700034999999996,-18.30761058714591
28.700035,-19.30662982234383
28.700035,-20.306176258645728
28.700035,-21.300083443742484
28.700035000000003,-22.30894275107305
28.700035,-23.304797371138125
28.700035,-24.307880059570312
28.75908023283243,-25.250919000000003
29.751116775687635,-25.250919
30.759446053545773,-25.250918999999996
31.749665150781013,-25.250919
32.757712461372805,-25.250919000000003
33.75901346461448,-25.250919
34.750715301268585,-25.250918999999996
35.76223373022928,-25.250919
36.76284409564521,-25.250919
37.758830227858354,-25.250918999999996
38.76030443679899,-25.250919
39.76050512656927,-25.250919
40.75330956154919,-25.250919
41.75283630042229,-25.250919
42.75411668378926,-25.250919
43.7521820522508,-25.250919
44.76135794982672,-25.250919000000003
45.756759396534264,-25.250919000000003
46.751674500117744,-25.250918999999996
47.7572490738368,-25.250919
48.746609115753174,-25.250918999999996
49.76058106009275,-25.250919
50.749893307349495,-25.250919
51.75613969693784,-25.250918999999996
52.75663483951773,-25.250919000000003
53.75329198852539,-25.250919
54.75327927539017,-25.250919
55.51253499999999,-25.49588809976005
55.512535,-26.499939081013444
55.512535,-27.503968135208133
55.512535,-28.49287848243141
54.68068857655287,-28.657169
53.66960328981637,-28.657169
52.66851198127385,-28.657169
51.670957477543354,-28.657168999999996
50.672520863938345,-28.657168999999996
49.678093726599556,-28.657169
48.677233843844235,-28.657169
47.68517213013381,-28.657169
46.6774014742097,-28.657169000000003
45.68079894945384,-28.657169000000003
44.68415094610661,-28.657168999999996
43.67413362279892,-28.657168999999996
42.67563652922233,-28.657168999999996
41.67431411951672,-28.657169000000003
40.675135053081405,-28.657169
39.68306798931569,-28.657169000000003
38.6840203644371,-28.657169
37.684138287002654,-28.657169000000003
36.67207435217112,-28.657168999999996
35.67470997829348,-28.657169
34.68391075277593,-28.657169
33.68042311888546,-28.657169000000003
32.685185033026,-28.657169
31.671886758658886,-28.657168999999996
30.671622142907083,-28.657169
29.670146279631965,-28.657169
28.671169185791012,-28.657169
27.679813227396306,-28.657169
26.67584240123522,-28.657168999999996
25.68095320627451,-28.657169000000003
24.67968712573763,-28.657169
23.668785,-28.657169000000003
22.672359021160602,-28.657169000000003
21.68392395113021,-28.657169
20.673832023296356,-28.657168999999996
19.676499189589023,-28.657169
18.666400814208984,-28.657169
17.683845139674,-28.680775430708845
16.67463969164269,-28.75831476469581
15.680326101800656,-28.889674706587257
14.702798545321889,-29.07462234751146
13.743951197380383,-29.312924778596706
12.785075909281325,-29.611426763255896
11.849722862627772,-29.965189050997996
10.939915337910652,-30.37396285808706
10.048245974013643,-30.842837783930328
9.186837968282823,-31.367415424966435
8.37525558823426,-31.934383589394866
7.596606068225097,-32.55419760519409
6.844875360554083,-33.234297252978806
6.145937682289545,-33.95140015457363
5.499221170701976,-34.701866511924564
4.890565735465201,-35.500858649334205
4.3342145627283895,-36.32836713481183
3.829109939682197,-37.18097680469275
3.363415039906873,-38.077219463373766
2.9531168742970886,-38.98259958525857
2.5866087069643466,-39.91628712919551
2.2675917119413462,-40.86425612421103
1.9943408850199564,-41.82350324514234
1.7564120673197048,-42.80074174237827
1.53073560101809,-43.77815895528513
1.3172478539025512,-44.74767122807782
1.113927039870154,-45.72390365204789
0.9222851239329527,-46.70699330445075
0.7438889671613536,-47.697371505793896
0.5844082142471893,-48.669736633333336
0.43688578283971025,-49.677698376384576
0.3120749205880254,-50.65824787589551
0.20563104978966446,-51.65203395690316
0.12025744548297856,-52.648615797068416
0.05691941641446219,-53.65058675563326
0.01694872956885629,-54.64845146002043
0.00046698698460667654,-55.6452281329055
0.007595790700159255,-56.64393499696409
0.03845674275395983,-57.647590274871796
0.0923500363113911,-58.64666226861511
0.16851809066083512,-59.64371353141238
0.26620560946490257,-60.64109623976911
0.3829808248110056,-61.62786539818518
0.5192117211380347,-62.618581484020346
0.6719285494493377,-63.601321067250765
0.8420818874051093,-64.59059374696952
1.0261834910831042,-65.57344716269034
1.2227303650462682,-66.54996686644103
1.4335232623325005,-67.53484327614103
1.6543447174017318,-68.51349407772827
1.8837709816264774,-69.48530100810001
2.1323377981104157,-70.45455048188946
2.410310242646901,-71.40644564833009
2.727437284179686,-72.36405708984374
3.074697058819847,-73.2917172842642
3.470267228303249,-74.22777635167769
3.8994050720565303,-75.127509017066
4.372878967767448,-76.00737242759422
4.8933038102822835,-76.86280247396087
5.4573715132436895,-77.68074102593278
6.073078262390569,-78.4652237015557
6.750138828400044,-79.21791082086861
7.45641207717194,-79.89870196944214
8.23601148133882,-80.54416356970297
9.045705880020225,-81.11272736836003
9.917708148049144,-81.62408137292954
10.81892812922898,-82.05601618138039
11.747115235425133,-82.41015747610452
12.700021020867576,-82.68833708688383
13.696165957064437,-82.89610041918182
14.671020473946024,-83.02508475542105
15.684650160834105,-83.08822136359655
16.686602109823227,-83.094669
17.680546481408026,-83.094669
18.681002332143336,-83.094669
19.67537941947937,-83.094669
20.679392004805937,-83.09466900000001
21.686302240252346,-83.094669
22.677457260853927,-83.094669
23.67614354456434,-83.094669
24.67840830168113,-83.094669
25.356285,-82.76701109179876
25.356285,-81.7837044156494
25.356285,-80.77613620016373
25.356285,-79.77964259380126
25.356285,-78.77577725493931
25.356285,-77.775084881332
25.356285,-76.772311674651
25.356285000000003,-75.77426112278947
25.356285,-74.77119224819937
25.356285,-73.77884921872639
25.356285,-72.77220725290128
25.356285,-71.76540999183082
25.356482008940063,-70.7669136989972
25.393600658470532,-69.77427211635644
25.4952269698682,-68.78014276492992
25.661737303218842,-67.78725203706168
25.886831895572058,-66.82300208407267
26.174162386605982,-65.86497303731953
26.519087454314647,-64.92796460668656
26.924878794864835,-64.00290015239747
27.373151079098857,-63.12632557130437
27.884713793333155,-62.25565674748208
28.439198395153458,-61.42641965971142
29.040537651812077,-60.62987764090657
29.695044225703718,-59.85895470926642
30.37520988898691,-59.14419478771753
31.11373609613445,-58.451311948003685
31.871590023542943,-57.81724014296152
32.67506415192806,-57.219108384697975
33.51253757416547,-56.66764566168514
34.37067334762955,-56.17122545108222
35.269354937155114,-55.71942351866606
36.19563526105469,-55.321248123701565
37.13517425553411,-54.98300085035392
38.097466820291615,-54.70154314525391
39.05500449885419,-54.48406408336452
40.056165627074776,-54.321311411413696
41.0476589317131,-54.223750747732154
42.0530230236482,-54.18850829784938
43.04374064372511,-54.188418999999996
44.05389902433505,-54.188418999999996
45.04895633140238,-54.188419
46.04356044887952,-54.188418999999996
47.049589179178085,-54.188418999999996
48.04991238728523,-54.188418999999996
49.037951070304345,-54.188418999999996
50.05093186697029,-54.188418999999996
51.04266611626933,-54.188418999999996
52.04057579471389,-54.188418999999996
53.03787149507677,-54.18841899999999
54.04791394535111,-54.188418999999996
55.045836880459476,-54.188418999999996
56.04599797191456,-54.188418999999996
57.043434351295375,-54.188418999999996
58.052479745811226,-54.188418999999996
59.048272567006435,-54.188418999999996
60.04412995675936,-54.188418999999996
61.05126929119267,-54.188418999999996
62.04284414875126,-54.188418999999996
63.043369704928566,-54.188418999999996
64.03765266320094,-54.188418999999996
65.05043484062314,-54.188418999999996
66.04682669341689,-54.188418999999996
67.04675122887254,-54.188418999999996
68.0417929222587,-54.188418999999996
69.04020751978871,-54.18756001999733
70.05373474010854,-54.137912253685684
71.04529119742678,-54.01387059376756
72.01229655644178,-53.818213693826905
72.97185413758612,-53.54736514157415
73.91935905169974,-53.199891862738454
74.8315861060062,-52.78383202614495
75.70561134465846,-52.30233431576053
76.53851081180954,-51.75854741555214
77.3273605516124,-51.15562000948669
78.08386732659783,-50.482692524904515
78.7747969798112,-49.76988451277041
79.41284536556702,-49.007446305536504
80.00636947533552,-48.18155612052179
80.52865445877075,-47.32845201670837
80.98046335961914,-46.45383735290527
81.37774711707469,-45.52436520494143
81.70149358385856,-44.58098462614058
81.95771746827933,-43.60804610699968
82.14053142456055,-42.629584517700195
82.25173616430074,-41.649919468077506
82.29351287113428,-40.651093336594336
82.29378499999999,-39.639665019278176
82.293785,-38.644425657332185
82.293785,-37.634659991353985
82.293785,-36.64405584976514
82.293785,-35.64073719152832
82.29378500000001,-34.64186443457031
82.293785,-33.63746174508735
82.293785,-32.64257606646599
82.293785,-31.63382671842002
82.293785,-30.637549305605646
82.293785,-29.64329105257086
82.293785,-28.638736381146305
82.29378499999999,-27.648199875593424
82.293785,-26.63983267887845
82.29378500000001,-25.637913744185354
82.293785,-24.64805929972674
82.293785,-23.64029192253831
82.29378499999999,-22.6405264210279
