,x,y
0,46.09142936197437,52.77464575445031
1,46.87283608007001,8.323791351690126
2,46.834887568143735,40.62908525710185
3,55.128125326512595,42.68183055154026
4,78.60879478393268,71.16900108140246
5,62.00785786002782,61.36658834210362
6,72.70142500079758,85.50066664182215
7,85.67943856210847,76.19144406069238
8,30.961301722020668,-3.1682149117616083
9,69.51254183328494,77.49689219684288
10,46.99323747192161,35.829304354289114
11,54.20144545236668,45.08586473150818
12,22.0627339920952,-1.7371368769360047
13,28.137509643776156,12.015094329689292
14,74.25029277542379,59.87413842865863
15,71.73911114310651,52.3195233623098
16,59.692203642291524,51.43115161652848
17,24.857280399539377,33.77386605947901
18,56.02852559195698,52.62495522341966
19,40.568627553294654,33.14338599799492
20,75.5911838244361,94.99106068642004
21,68.95696912513344,63.22870545854927
22,67.73704635747539,94.71394099240058
23,53.20055041883002,55.008238934744135
24,43.18775865864016,36.12127762066147
25,34.92176146382011,27.267783652810344
26,54.4568650315245,33.26159438311607
27,53.99008559398288,24.942774469622975
28,61.93707515174938,56.71446232219273
29,34.39898478895649,9.189256359474067
30,33.13039028727086,11.750673810988209
31,34.32073727926678,30.520702130457952
32,26.618200984222607,9.077912997222288
33,65.07074864371427,64.55238868281498
34,44.648200791439976,25.07664141887004
35,72.40250375010811,80.73125233029043
36,44.775384507602126,26.6393588324986
37,77.70744790680114,56.841331675632
38,46.699138481904534,37.04700481845318
39,75.10505759114366,86.93596512172732
40,56.48975135578854,55.9799661210607
41,33.477617325351915,14.766199637683489
42,70.541149858025,92.85832945628594
43,39.43421029951571,30.131367865367928
44,21.99800391784031,8.814917185588655
45,83.70001391184789,76.58027837730502
46,29.274226809722983,8.772159936371665
47,60.756400800661915,39.615646223319324
48,14.32321868559013,14.862854506174283
49,52.40218799657131,45.4202518036848
50,80.25928389770765,86.00737633463892
51,63.98127627597818,60.70135700515491
52,77.28050746930911,74.65418432803983
53,79.85164390331467,72.11516295955633
54,40.48723307752767,62.7016410651043
55,23.363883617320813,6.010266660345001
56,53.95977684806705,39.01466027711776
57,71.9073975668937,40.36943915593249
58,61.35393804402296,85.52112697023364
59,63.4312699706264,64.22501570962152
60,65.70328221127471,52.04960785148299
61,81.9846590011117,92.22991063558592
62,51.82787788342655,70.7989899924169
63,63.44243533605361,37.33493326946472
64,29.182853010570867,26.489486609690854
65,86.7563646707724,67.32086476576224
66,41.14655212416983,-8.919414421911913
67,76.64485657268247,60.51179474855597
68,52.952431539588474,56.70905668604051
69,38.46820771937986,16.584871322301293
70,56.4899506583189,68.18635623086543
71,62.45395741330903,54.09821481073329
72,54.54911482460614,41.78078408292716
73,56.87014158377407,67.80562775147442
74,42.06804475317209,12.421598940606069
75,57.189784669757344,71.5292928093249
76,50.48360428646808,48.99750069534647
77,43.01308721003151,30.178869555258583
78,72.53625124278526,90.42390798293458
79,83.34788785890083,58.40142960176724
80,55.643890966174325,63.66750832076933
81,88.46638349039343,78.47063298383279
82,48.904752220544374,41.32637203267016
83,65.76349493200564,44.67673700317939
84,48.61571786243947,41.48619887671641
85,74.81246867960952,96.55998621219385
86,65.2635756398427,59.45604072239151
87,84.4187535698237,97.90621479894757
88,43.051387825927655,26.653719308391626
89,56.30703842925071,50.13934568198523
90,45.647563325142784,37.97290698710485
91,46.61152946428176,52.116911342170766
92,57.141884897720786,68.98827982474694
93,52.9692532517876,41.77703348376406
94,51.51680473047494,57.03031832311102
95,52.42383559145325,46.22764905228894
96,35.80871497903357,46.38867839636932
97,33.65506367406079,12.530282754607962
98,58.50498049807614,83.46145462934157
99,49.7033099743406,25.649201242036206
100,75.39415345663474,48.783813023486005
101,74.91400913708192,51.48954187830124
102,80.03940937829832,76.47494188675768
103,79.59076462861171,84.13512465833905
104,53.83745368182038,21.856138146641868
105,44.32285949836819,34.16268121740205
106,73.85971464636579,61.35129287766036
107,45.92524844810602,39.10447424694247
108,51.387739635029746,55.05986745044401
109,21.959136394559245,25.173542092767995
110,58.99532156957504,24.800663322953312
111,42.46173325532816,28.280423220191548
112,60.245421836609964,52.27715756280943
113,28.650452425544984,7.7235438052605385
114,77.63701028028343,99.49023826785566
115,48.7809402183321,33.96922305566447
